CustomerID,FechaPrimeraCompra,FechaUltimaCompra,NumCompras,TotalGastado,MesesComoCliente,ValorPromedioCompra,FrecuenciaMensual,CLV,Cluster,Segmento,Recomendacion
16208.0,2010-02-24 14:24:00,2011-10-26 11:36:00,253,3440.45,20.266666666666666,13.598616600790512,12.483552631578949,3440.4500000000003,0,Bajo,Enviar descuentos
17725.0,2011-03-17 19:47:00,2011-11-23 16:34:00,192,3439.08,8.333333333333334,17.911875,23.04,3439.0799999999995,0,Bajo,Enviar descuentos
17931.0,2010-02-16 15:47:00,2011-07-28 18:33:00,357,3437.29,17.566666666666666,9.628263305322127,20.32258064516129,3437.289999999999,0,Bajo,Enviar descuentos
12609.0,2009-12-20 13:30:00,2011-09-22 16:34:00,175,3435.86,21.366666666666667,19.633485714285715,8.190327613104524,3435.86,0,Bajo,Enviar descuentos
15676.0,2011-03-01 10:19:00,2011-11-21 12:40:00,202,3435.76,8.833333333333334,17.00871287128713,22.867924528301884,3435.76,0,Bajo,Enviar descuentos
16045.0,2010-07-29 12:50:00,2011-08-12 12:41:00,148,3434.9300000000003,12.6,23.208986486486488,11.746031746031749,3434.9300000000007,0,Bajo,Enviar descuentos
15916.0,2009-12-10 16:21:00,2011-11-23 13:46:00,327,3427.17,23.73333333333333,10.480642201834865,13.77808988764045,3427.1700000000005,0,Bajo,Enviar descuentos
12377.0,2010-04-29 15:34:00,2011-01-28 15:45:00,152,3426.32,9.133333333333333,22.54157894736842,16.642335766423358,3426.3199999999997,0,Bajo,Enviar descuentos
17876.0,2010-02-02 13:00:00,2010-11-05 10:52:00,4,3424.02,9.166666666666666,856.005,0.4363636363636364,3424.0200000000004,0,Bajo,Enviar descuentos
16281.0,2010-01-26 13:41:00,2011-09-28 14:57:00,39,3424.02,20.33333333333333,87.79538461538462,1.918032786885246,3424.0199999999995,0,Bajo,Enviar descuentos
15373.0,2010-05-02 11:57:00,2011-12-01 15:05:00,201,3421.39,19.266666666666666,17.0218407960199,10.432525951557096,3421.390000000001,0,Bajo,Enviar descuentos
13031.0,2010-06-03 14:57:00,2010-10-28 15:34:00,435,3419.27,4.9,7.860390804597701,88.77551020408163,3419.27,1,Medio,Ofrecer productos complementarios
14217.0,2010-06-30 12:54:00,2011-12-08 11:53:00,181,3416.89,17.5,18.877845303867403,10.342857142857143,3416.89,0,Bajo,Enviar descuentos
14215.0,2009-12-08 09:35:00,2011-11-28 12:19:00,192,3416.33,24.0,17.793385416666666,8.0,3416.33,0,Bajo,Enviar descuentos
13979.0,2009-12-03 10:02:00,2011-09-27 13:32:00,406,3416.23,22.1,8.41435960591133,18.3710407239819,3416.2299999999996,0,Bajo,Enviar descuentos
14673.0,2010-10-26 10:14:00,2011-12-06 14:31:00,163,3410.81,13.533333333333331,20.92521472392638,12.04433497536946,3410.8100000000004,0,Bajo,Enviar descuentos
15058.0,2010-02-24 14:07:00,2011-11-14 14:57:00,357,3410.03,20.933333333333334,9.551904761904762,17.054140127388536,3410.0299999999997,0,Bajo,Enviar descuentos
13437.0,2011-06-02 14:30:00,2011-11-25 14:00:00,167,3408.06,5.833333333333333,20.40754491017964,28.62857142857143,3408.0600000000004,0,Bajo,Enviar descuentos
13425.0,2010-05-09 14:35:00,2011-08-23 17:13:00,178,3403.63,15.7,19.121516853932587,11.337579617834397,3403.630000000001,0,Bajo,Enviar descuentos
13823.0,2009-12-15 14:34:00,2011-11-21 10:22:00,163,3403.4500000000003,23.5,20.880061349693253,6.9361702127659575,3403.4500000000003,0,Bajo,Enviar descuentos
15114.0,2010-10-14 16:44:00,2011-11-09 15:05:00,231,3400.12,13.0,14.7191341991342,17.76923076923077,3400.1200000000003,0,Bajo,Enviar descuentos
12838.0,2010-04-26 09:59:00,2011-11-06 12:20:00,423,3398.48,18.633333333333333,8.034231678486998,22.70125223613596,3398.480000000001,0,Bajo,Enviar descuentos
16067.0,2010-02-02 18:01:00,2010-05-26 12:33:00,73,3395.29,3.733333333333333,46.510821917808215,19.553571428571427,3395.289999999999,0,Bajo,Enviar descuentos
13246.0,2010-07-02 13:36:00,2011-11-21 16:50:00,379,3387.43,16.9,8.937810026385224,22.42603550295858,3387.4299999999994,0,Bajo,Enviar descuentos
17723.0,2010-11-29 10:35:00,2011-08-04 18:37:00,12,3378.4000000000005,8.266666666666667,281.53333333333336,1.4516129032258065,3378.400000000001,0,Bajo,Enviar descuentos
13135.0,2010-08-05 17:28:00,2011-05-27 10:52:00,18,3371.45,9.8,187.3027777777777,1.8367346938775508,3371.4499999999985,0,Bajo,Enviar descuentos
13707.0,2010-06-21 11:57:00,2011-03-17 18:03:00,155,3365.86,8.966666666666667,21.715225806451613,17.286245353159853,3365.8600000000006,0,Bajo,Enviar descuentos
13285.0,2010-03-25 14:26:00,2011-11-16 13:19:00,231,3364.59,20.0,14.565324675324677,11.55,3364.5900000000006,0,Bajo,Enviar descuentos
13786.0,2009-12-03 15:32:00,2010-12-07 13:53:00,124,3358.94,12.266666666666667,27.08822580645161,10.108695652173912,3358.9399999999996,0,Bajo,Enviar descuentos
15538.0,2010-02-14 12:38:00,2010-06-20 10:49:00,14,3358.4,4.166666666666667,239.88571428571427,3.36,3358.4,0,Bajo,Enviar descuentos
14608.0,2009-12-06 12:34:00,2011-12-05 16:52:00,43,3352.94,24.3,77.97534883720931,1.7695473251028806,3352.94,0,Bajo,Enviar descuentos
16818.0,2011-05-18 11:42:00,2011-11-29 10:41:00,188,3349.57,6.466666666666667,17.81686170212766,29.072164948453608,3349.57,0,Bajo,Enviar descuentos
17183.0,2011-08-26 15:25:00,2011-12-02 10:07:00,73,3347.31,3.2333333333333334,45.85356164383562,22.577319587628864,3347.31,0,Bajo,Enviar descuentos
15265.0,2009-12-01 17:08:00,2011-07-11 14:46:00,193,3345.64,19.53333333333333,17.334922279792746,9.880546075085324,3345.6399999999994,0,Bajo,Enviar descuentos
12424.0,2010-06-09 15:15:00,2011-06-30 12:06:00,92,3340.03,12.833333333333334,36.30467391304348,7.1688311688311686,3340.03,0,Bajo,Enviar descuentos
13848.0,2009-12-09 16:17:00,2011-09-08 12:58:00,11,3335.0,21.23333333333333,303.1818181818182,0.5180533751962323,3334.999999999999,0,Bajo,Enviar descuentos
14344.0,2010-03-23 15:47:00,2011-08-04 13:51:00,243,3333.7000000000003,16.6,13.718930041152264,14.638554216867467,3333.7,0,Bajo,Enviar descuentos
14064.0,2010-01-21 13:22:00,2011-11-10 13:14:00,244,3332.42,21.9,13.657459016393442,11.141552511415526,3332.42,0,Bajo,Enviar descuentos
16351.0,2009-12-04 16:12:00,2011-01-11 10:26:00,187,3330.03,13.4,17.807647058823527,13.955223880597014,3330.0299999999993,0,Bajo,Enviar descuentos
17774.0,2010-02-08 16:06:00,2011-09-04 12:49:00,410,3328.05,19.066666666666663,8.11719512195122,21.503496503496503,3328.0499999999997,0,Bajo,Enviar descuentos
15065.0,2010-10-25 09:13:00,2011-11-02 09:45:00,166,3326.86,12.433333333333334,20.04132530120482,13.351206434316351,3326.8599999999997,0,Bajo,Enviar descuentos
12865.0,2010-08-20 12:20:00,2011-11-13 14:31:00,195,3323.47,15.0,17.043435897435895,13.0,3323.4699999999993,0,Bajo,Enviar descuentos
13291.0,2010-02-11 18:36:00,2011-07-07 10:36:00,328,3320.84,17.0,10.124512195121952,19.294117647058822,3320.84,0,Bajo,Enviar descuentos
13611.0,2009-12-03 07:57:00,2011-09-11 14:51:00,229,3319.53,21.566666666666663,14.495764192139738,10.61823802163833,3319.5299999999993,0,Bajo,Enviar descuentos
14161.0,2009-12-13 11:46:00,2011-05-08 11:41:00,310,3318.88,17.0,10.706064516129032,18.23529411764705,3318.8799999999983,0,Bajo,Enviar descuentos
13431.0,2010-02-18 11:53:00,2011-10-03 13:49:00,129,3316.24,19.73333333333333,25.707286821705424,6.537162162162162,3316.239999999999,0,Bajo,Enviar descuentos
13824.0,2010-03-12 15:17:00,2011-11-07 12:41:00,100,3314.76,20.133333333333333,33.147600000000004,4.966887417218543,3314.76,0,Bajo,Enviar descuentos
13131.0,2010-02-09 09:47:00,2011-11-16 13:21:00,149,3313.77,21.5,22.24006711409396,6.930232558139535,3313.77,0,Bajo,Enviar descuentos
14451.0,2010-01-17 10:35:00,2011-10-10 13:38:00,522,3308.77,21.03333333333333,6.338639846743295,24.817749603803485,3308.7699999999995,0,Bajo,Enviar descuentos
16365.0,2009-12-11 12:41:00,2011-11-22 11:24:00,130,3307.2,23.666666666666668,25.44,5.492957746478873,3307.2,0,Bajo,Enviar descuentos
14506.0,2010-04-19 08:27:00,2011-11-22 13:02:00,472,3290.67,19.4,6.971758474576271,24.329896907216497,3290.67,0,Bajo,Enviar descuentos
13650.0,2010-01-26 08:44:00,2011-11-23 12:22:00,172,3288.0,22.2,19.11627906976744,7.747747747747748,3287.9999999999995,0,Bajo,Enviar descuentos
15632.0,2011-03-10 08:29:00,2011-11-24 09:51:00,167,3285.31,8.633333333333333,19.67251497005988,19.343629343629345,3285.31,0,Bajo,Enviar descuentos
14507.0,2009-12-10 17:04:00,2011-11-16 12:21:00,267,3284.43,23.5,12.301235955056178,11.361702127659576,3284.4300000000003,0,Bajo,Enviar descuentos
14285.0,2009-12-08 14:13:00,2011-11-18 14:50:00,61,3284.42,23.666666666666668,53.84295081967213,2.577464788732394,3284.42,0,Bajo,Enviar descuentos
18188.0,2010-03-26 11:37:00,2011-11-24 16:46:00,133,3280.59,20.266666666666666,24.66609022556391,6.5625,3280.5899999999997,0,Bajo,Enviar descuentos
15978.0,2010-03-05 14:39:00,2011-09-23 15:21:00,129,3279.42,18.9,25.42186046511628,6.825396825396826,3279.42,0,Bajo,Enviar descuentos
14293.0,2009-12-10 10:57:00,2011-12-06 15:17:00,134,3267.9300000000003,24.2,24.38753731343284,5.537190082644628,3267.9300000000007,0,Bajo,Enviar descuentos
13214.0,2010-03-03 14:10:00,2010-10-18 10:00:00,229,3264.23,7.6,14.254279475982532,30.13157894736842,3264.23,0,Bajo,Enviar descuentos
15057.0,2009-12-05 15:27:00,2011-03-09 15:17:00,70,3255.96,15.266666666666667,46.513714285714286,4.585152838427947,3255.96,0,Bajo,Enviar descuentos
12770.0,2010-09-09 11:43:00,2011-05-13 09:33:00,28,3246.45,8.166666666666666,115.94464285714284,3.428571428571429,3246.4499999999994,0,Bajo,Enviar descuentos
16612.0,2009-12-03 15:54:00,2011-11-07 07:38:00,167,3245.43,23.433333333333334,19.433712574850297,7.126600284495021,3245.4299999999994,0,Bajo,Enviar descuentos
14669.0,2009-12-02 13:06:00,2011-04-12 11:43:00,395,3243.93,16.5,8.212481012658227,23.939393939393938,3243.9299999999994,0,Bajo,Enviar descuentos
15140.0,2010-09-23 13:07:00,2011-10-18 14:07:00,112,3243.69,13.0,28.96151785714286,8.615384615384615,3243.69,0,Bajo,Enviar descuentos
17353.0,2010-03-25 12:52:00,2011-08-02 17:19:00,14,3242.0,16.5,231.57142857142856,0.8484848484848485,3241.9999999999995,0,Bajo,Enviar descuentos
15625.0,2010-06-15 15:23:00,2011-08-28 10:21:00,171,3236.4,14.6,18.926315789473684,11.712328767123289,3236.4,0,Bajo,Enviar descuentos
15602.0,2009-12-02 09:35:00,2011-12-01 14:14:00,128,3230.51,24.3,25.238359375,5.267489711934156,3230.51,0,Bajo,Enviar descuentos
16101.0,2010-05-27 12:50:00,2011-09-30 10:18:00,192,3229.16,16.333333333333332,16.818541666666665,11.755102040816327,3229.16,0,Bajo,Enviar descuentos
16059.0,2010-05-19 13:04:00,2011-10-05 09:56:00,422,3217.77,16.766666666666666,7.625047393364928,25.168986083499007,3217.7699999999995,0,Bajo,Enviar descuentos
16515.0,2010-06-17 12:17:00,2011-10-18 13:10:00,240,3216.3,16.266666666666666,13.40125,14.75409836065574,3216.3,0,Bajo,Enviar descuentos
13268.0,2011-03-17 13:20:00,2011-11-22 11:51:00,440,3214.69,8.3,7.306113636363636,53.01204819277108,3214.69,0,Bajo,Enviar descuentos
12951.0,2010-01-10 12:43:00,2011-12-01 12:14:00,194,3213.7200000000003,22.966666666666665,16.56556701030928,8.447024673439769,3213.7200000000007,0,Bajo,Enviar descuentos
16918.0,2009-12-03 12:27:00,2011-10-21 12:50:00,457,3213.29,22.9,7.031269146608315,19.95633187772926,3213.2899999999995,0,Bajo,Enviar descuentos
13804.0,2010-09-29 10:26:00,2011-11-09 12:32:00,169,3208.52,13.533333333333331,18.985325443786984,12.48768472906404,3208.52,0,Bajo,Enviar descuentos
16107.0,2011-06-09 18:42:00,2011-11-22 09:40:00,31,3204.1600000000003,5.5,103.36,5.636363636363637,3204.1600000000003,0,Bajo,Enviar descuentos
17147.0,2010-01-11 09:38:00,2011-11-17 12:32:00,136,3199.95,22.5,23.529044117647057,6.044444444444444,3199.95,0,Bajo,Enviar descuentos
14315.0,2010-03-15 12:49:00,2011-10-26 12:06:00,133,3197.82,19.633333333333333,24.04375939849624,6.774193548387097,3197.8199999999997,0,Bajo,Enviar descuentos
15027.0,2010-03-25 14:39:00,2011-11-09 10:16:00,91,3195.6,19.766666666666666,35.11648351648351,4.603709949409781,3195.6,0,Bajo,Enviar descuentos
13868.0,2011-11-01 12:45:00,2011-12-02 16:32:00,33,3192.54,1.0333333333333334,96.74363636363636,31.93548387096774,3192.54,0,Bajo,Enviar descuentos
13397.0,2010-01-20 09:50:00,2011-09-28 10:56:00,89,3191.87,20.53333333333333,35.863707865168536,4.334415584415584,3191.8699999999994,0,Bajo,Enviar descuentos
16933.0,2009-12-09 15:03:00,2011-12-08 12:54:00,290,3181.25,24.266666666666666,10.969827586206897,11.95054945054945,3181.25,0,Bajo,Enviar descuentos
12456.0,2011-03-30 09:12:00,2011-10-26 14:41:00,125,3181.04,7.0,25.44832,17.857142857142858,3181.04,0,Bajo,Enviar descuentos
17228.0,2010-03-12 11:54:00,2011-11-24 10:24:00,358,3177.24,20.7,8.874972067039106,17.294685990338166,3177.2400000000007,0,Bajo,Enviar descuentos
15353.0,2009-12-02 11:33:00,2011-03-30 12:15:00,387,3175.95,16.1,8.206589147286822,24.03726708074534,3175.9500000000003,0,Bajo,Enviar descuentos
17621.0,2010-10-04 09:37:00,2011-11-18 17:11:00,66,3175.12,13.666666666666666,48.10787878787879,4.829268292682927,3175.12,0,Bajo,Enviar descuentos
16837.0,2011-04-08 08:48:00,2011-11-08 14:27:00,165,3170.98,7.133333333333334,19.218060606060607,23.13084112149533,3170.980000000001,0,Bajo,Enviar descuentos
17640.0,2010-03-23 09:15:00,2011-09-14 09:13:00,66,3168.94,17.966666666666665,48.014242424242425,3.673469387755103,3168.940000000001,0,Bajo,Enviar descuentos
13052.0,2010-02-23 12:31:00,2011-05-11 14:12:00,253,3168.53,14.733333333333333,12.523833992094865,17.171945701357465,3168.5300000000007,0,Bajo,Enviar descuentos
16041.0,2011-07-21 16:27:00,2011-11-09 12:25:00,6,3166.4,3.6666666666666665,527.7333333333333,1.6363636363636365,3166.4,0,Bajo,Enviar descuentos
14963.0,2010-07-02 12:43:00,2011-11-30 12:16:00,493,3164.48,17.166666666666668,6.418823529411765,28.718446601941743,3164.48,0,Bajo,Enviar descuentos
16584.0,2010-02-16 10:41:00,2011-09-20 13:45:00,83,3163.67,19.366666666666667,38.11650602409639,4.285714285714286,3163.67,0,Bajo,Enviar descuentos
16400.0,2009-12-08 12:38:00,2011-09-06 12:27:00,281,3159.44,21.2,11.24355871886121,13.254716981132075,3159.44,0,Bajo,Enviar descuentos
15031.0,2009-12-08 13:38:00,2011-12-05 14:19:00,405,3156.58,24.23333333333333,7.794024691358024,16.71251719394773,3156.5799999999986,0,Bajo,Enviar descuentos
12976.0,2010-02-12 15:46:00,2011-05-12 09:55:00,154,3156.38,15.1,20.495974025974025,10.19867549668874,3156.379999999999,0,Bajo,Enviar descuentos
14748.0,2010-03-04 17:08:00,2011-11-10 18:33:00,191,3152.32,20.53333333333333,16.504293193717277,9.30194805194805,3152.3199999999993,0,Bajo,Enviar descuentos
14306.0,2010-01-31 13:42:00,2011-10-19 13:23:00,46,3151.4,20.83333333333333,68.50869565217391,2.208,3151.399999999999,0,Bajo,Enviar descuentos
17090.0,2010-07-19 16:02:00,2011-12-05 13:44:00,92,3149.48,16.766666666666666,34.23347826086957,5.487077534791252,3149.48,0,Bajo,Enviar descuentos
15614.0,2010-03-23 11:13:00,2010-09-28 10:46:00,81,3147.36,6.266666666666667,38.8562962962963,12.925531914893616,3147.36,0,Bajo,Enviar descuentos
17702.0,2010-11-04 12:09:00,2011-11-09 16:03:00,153,3144.04,12.333333333333334,20.54928104575164,12.405405405405403,3144.040000000001,0,Bajo,Enviar descuentos
17354.0,2010-10-07 13:22:00,2011-10-20 10:34:00,104,3143.46,12.566666666666666,30.22557692307692,8.275862068965518,3143.4599999999996,0,Bajo,Enviar descuentos
14978.0,2010-04-28 10:50:00,2011-09-28 13:07:00,293,3142.14,17.266666666666666,10.724027303754266,16.96911196911197,3142.1400000000003,0,Bajo,Enviar descuentos
15095.0,2010-01-21 09:37:00,2011-08-28 12:01:00,124,3141.64,19.466666666666665,25.335806451612903,6.36986301369863,3141.64,0,Bajo,Enviar descuentos
17530.0,2009-12-06 16:17:00,2011-12-08 18:42:00,558,3141.51,24.4,5.629946236559141,22.868852459016395,3141.5100000000007,0,Bajo,Enviar descuentos
14897.0,2009-12-15 17:05:00,2011-12-02 10:32:00,127,3140.54,23.866666666666667,24.72866141732284,5.32122905027933,3140.540000000001,0,Bajo,Enviar descuentos
13742.0,2011-01-23 14:59:00,2011-11-23 11:07:00,321,3131.02,10.1,9.753956386292836,31.782178217821784,3131.0200000000004,0,Bajo,Enviar descuentos
15596.0,2010-07-28 11:46:00,2011-08-31 10:55:00,176,3130.04,13.266666666666667,17.784318181818183,13.266331658291456,3130.04,0,Bajo,Enviar descuentos
14044.0,2010-01-24 15:14:00,2011-11-13 12:05:00,851,3123.1,21.9,3.669917743830787,38.85844748858448,3123.1,0,Bajo,Enviar descuentos
15199.0,2010-05-13 10:14:00,2011-10-11 15:12:00,51,3122.4,17.2,61.22352941176471,2.9651162790697674,3122.3999999999996,0,Bajo,Enviar descuentos
17145.0,2010-02-19 12:07:00,2010-07-15 09:02:00,180,3120.91,4.833333333333333,17.33838888888889,37.24137931034483,3120.9100000000003,0,Bajo,Enviar descuentos
13685.0,2011-10-10 12:59:00,2011-12-07 11:41:00,39,3119.44,1.9,79.98564102564103,20.526315789473685,3119.4400000000005,0,Bajo,Enviar descuentos
14700.0,2010-08-11 12:19:00,2011-11-07 14:40:00,170,3116.26,15.1,18.33094117647059,11.258278145695364,3116.2599999999998,0,Bajo,Enviar descuentos
13692.0,2010-10-15 13:28:00,2011-11-15 11:17:00,96,3114.4,13.166666666666666,32.44166666666667,7.29113924050633,3114.4000000000005,0,Bajo,Enviar descuentos
13772.0,2010-02-23 13:55:00,2011-11-06 11:43:00,575,3114.22,20.666666666666668,5.416034782608695,27.82258064516129,3114.22,0,Bajo,Enviar descuentos
13538.0,2010-02-02 12:47:00,2011-10-27 16:34:00,144,3112.73,21.066666666666663,21.616180555555555,6.835443037974684,3112.73,0,Bajo,Enviar descuentos
16678.0,2011-03-02 09:24:00,2011-12-07 12:17:00,163,3109.99,9.333333333333334,19.07969325153374,17.46428571428571,3109.99,0,Bajo,Enviar descuentos
17870.0,2010-11-23 11:39:00,2011-12-07 15:07:00,282,3108.15,12.633333333333333,11.021808510638298,22.32189973614776,3108.15,0,Bajo,Enviar descuentos
12909.0,2010-02-24 12:14:00,2011-10-31 12:43:00,158,3103.19,20.466666666666665,19.640443037974684,7.719869706840392,3103.1900000000005,0,Bajo,Enviar descuentos
15491.0,2011-04-18 10:04:00,2011-09-05 15:56:00,154,3100.09,4.666666666666667,20.130454545454548,33.0,3100.0900000000006,0,Bajo,Enviar descuentos
13464.0,2010-03-31 15:22:00,2011-10-12 15:01:00,151,3097.64,18.633333333333333,20.514172185430464,8.103756708407872,3097.6400000000003,0,Bajo,Enviar descuentos
12937.0,2009-12-03 15:43:00,2011-11-24 15:05:00,217,3097.61,24.0,14.274700460829491,9.041666666666666,3097.609999999999,0,Bajo,Enviar descuentos
15105.0,2010-03-23 12:18:00,2011-11-21 16:54:00,151,3094.91,20.266666666666666,20.496092715231786,7.450657894736842,3094.909999999999,0,Bajo,Enviar descuentos
12849.0,2010-04-27 13:44:00,2011-11-08 13:41:00,148,3090.56,18.633333333333333,20.88216216216216,7.942754919499106,3090.56,0,Bajo,Enviar descuentos
14312.0,2010-07-23 15:05:00,2011-10-24 09:46:00,180,3090.29,15.233333333333333,17.168277777777778,11.816192560175056,3090.29,0,Bajo,Enviar descuentos
17552.0,2010-03-22 09:19:00,2011-10-10 17:00:00,156,3085.29,18.9,19.7775,8.253968253968255,3085.29,0,Bajo,Enviar descuentos
12511.0,2010-10-07 10:39:00,2010-10-07 10:39:00,190,3084.02,1.0,16.231684210526314,190.0,3084.0199999999995,1,Medio,Ofrecer productos complementarios
17929.0,2009-12-09 11:40:00,2011-11-28 16:01:00,15,3082.1,23.966666666666665,205.47333333333333,0.6258692628650905,3082.1,0,Bajo,Enviar descuentos
16007.0,2010-06-14 13:18:00,2011-10-23 11:05:00,666,3075.14,16.5,4.617327327327327,40.36363636363637,3075.1400000000003,0,Bajo,Enviar descuentos
17884.0,2009-12-04 16:23:00,2011-12-06 11:33:00,482,3072.89,24.366666666666667,6.375290456431535,19.781121751025992,3072.89,0,Bajo,Enviar descuentos
13647.0,2010-04-15 12:55:00,2011-11-30 12:00:00,140,3071.68,19.766666666666666,21.940571428571428,7.082630691399663,3071.68,0,Bajo,Enviar descuentos
12469.0,2010-06-21 10:30:00,2010-07-05 12:40:00,76,3070.54,1.0,40.40184210526316,76.0,3070.54,1,Medio,Ofrecer productos complementarios
13631.0,2011-03-17 17:13:00,2011-09-01 09:57:00,11,3070.42,5.566666666666666,279.1290909090909,1.9760479041916168,3070.4199999999996,0,Bajo,Enviar descuentos
14038.0,2010-02-04 08:56:00,2011-09-22 13:37:00,161,3069.88,19.83333333333333,19.067577639751555,8.11764705882353,3069.88,0,Bajo,Enviar descuentos
13196.0,2010-04-01 12:54:00,2011-11-28 13:54:00,188,3068.84,20.2,16.323617021276597,9.306930693069308,3068.8400000000006,0,Bajo,Enviar descuentos
13077.0,2009-12-11 11:17:00,2011-12-08 19:24:00,347,3064.67,24.23333333333333,8.831902017291066,14.319119669876205,3064.6699999999996,0,Bajo,Enviar descuentos
14456.0,2011-07-20 13:06:00,2011-12-04 13:59:00,970,3062.4,4.566666666666666,3.157113402061856,212.4087591240876,3062.4,1,Medio,Ofrecer productos complementarios
16120.0,2010-10-13 15:07:00,2011-10-11 14:22:00,95,3056.91,12.066666666666666,32.178,7.87292817679558,3056.91,0,Bajo,Enviar descuentos
16775.0,2010-09-23 17:34:00,2011-11-29 15:22:00,278,3056.89,14.366666666666667,10.996007194244603,19.350348027842227,3056.89,0,Bajo,Enviar descuentos
15716.0,2009-12-07 12:42:00,2011-07-17 11:59:00,326,3056.81,19.53333333333333,9.376717791411044,16.68941979522184,3056.81,0,Bajo,Enviar descuentos
15241.0,2010-02-23 13:59:00,2011-10-04 09:05:00,184,3050.16,19.566666666666663,16.57695652173913,9.40374787052811,3050.16,0,Bajo,Enviar descuentos
16560.0,2009-12-08 12:05:00,2011-11-13 10:35:00,198,3048.38,23.466666666666665,15.395858585858589,8.4375,3048.38,0,Bajo,Enviar descuentos
14916.0,2010-04-01 10:57:00,2011-09-30 09:20:00,134,3042.95,18.2,22.70858208955224,7.362637362637363,3042.9500000000003,0,Bajo,Enviar descuentos
15967.0,2009-12-01 13:29:00,2011-11-16 15:41:00,498,3041.6,23.83333333333333,6.107630522088353,20.895104895104897,3041.5999999999995,0,Bajo,Enviar descuentos
15754.0,2010-02-22 13:31:00,2011-10-19 14:40:00,131,3037.61,20.133333333333333,23.187862595419848,6.506622516556291,3037.61,0,Bajo,Enviar descuentos
13557.0,2009-12-08 17:41:00,2011-11-11 15:24:00,180,3032.26,23.4,16.84588888888889,7.6923076923076925,3032.2599999999998,0,Bajo,Enviar descuentos
13485.0,2009-12-03 13:46:00,2011-04-20 13:58:00,158,3019.2200000000003,16.766666666666666,19.10898734177216,9.423459244532804,3019.220000000001,0,Bajo,Enviar descuentos
15965.0,2009-12-03 11:45:00,2011-11-22 16:44:00,368,3013.09,23.966666666666665,8.187744565217391,15.354659248956883,3013.0899999999997,0,Bajo,Enviar descuentos
13963.0,2010-04-21 16:20:00,2011-02-04 14:43:00,172,3011.87,9.6,17.510872093023256,17.916666666666668,3011.8700000000003,0,Bajo,Enviar descuentos
12754.0,2011-02-04 10:31:00,2011-04-18 09:00:00,63,3010.74,2.4,47.78952380952381,26.25,3010.74,0,Bajo,Enviar descuentos
14590.0,2009-12-07 14:10:00,2010-10-11 12:06:00,204,3006.62,10.233333333333333,14.738333333333332,19.93485342019544,3006.62,0,Bajo,Enviar descuentos
17032.0,2009-12-10 15:36:00,2010-06-10 12:16:00,239,3004.6,6.033333333333333,12.571548117154812,39.61325966850829,3004.6000000000004,0,Bajo,Enviar descuentos
14226.0,2010-09-24 14:32:00,2011-11-11 11:34:00,98,3002.53,13.733333333333333,30.6380612244898,7.135922330097088,3002.53,0,Bajo,Enviar descuentos
14621.0,2010-01-25 09:08:00,2011-12-08 16:22:00,159,3000.57,22.73333333333333,18.871509433962267,6.994134897360704,3000.5699999999997,0,Bajo,Enviar descuentos
13635.0,2009-12-01 09:46:00,2011-10-03 10:55:00,162,2999.16,22.366666666666667,18.51333333333333,7.242921013412817,2999.1599999999994,0,Bajo,Enviar descuentos
15810.0,2010-02-04 18:18:00,2011-09-22 09:38:00,166,2999.04,19.8,18.066506024096384,8.383838383838384,2999.04,0,Bajo,Enviar descuentos
15182.0,2010-02-21 12:03:00,2011-07-08 13:37:00,125,2998.952,16.733333333333334,23.991616,7.47011952191235,2998.952,0,Bajo,Enviar descuentos
15611.0,2010-01-25 14:50:00,2011-11-30 12:36:00,94,2997.28,22.433333333333334,31.88595744680851,4.190193164933135,2997.28,0,Bajo,Enviar descuentos
12457.0,2010-09-30 17:59:00,2011-10-04 13:13:00,84,2995.91,12.266666666666667,35.66559523809524,6.8478260869565215,2995.9100000000008,0,Bajo,Enviar descuentos
17961.0,2009-12-01 14:48:00,2011-11-18 16:55:00,660,2995.54,23.9,4.53869696969697,27.61506276150628,2995.54,0,Bajo,Enviar descuentos
12854.0,2009-12-11 12:55:00,2011-09-22 12:15:00,265,2994.02,21.633333333333333,11.298188679245284,12.249614791987671,2994.0199999999995,0,Bajo,Enviar descuentos
15687.0,2011-01-13 15:13:00,2011-12-01 08:33:00,166,2993.1,10.7,18.030722891566263,15.514018691588786,2993.0999999999995,0,Bajo,Enviar descuentos
16012.0,2010-06-28 11:39:00,2011-11-04 13:25:00,241,2989.79,16.466666666666665,12.405767634854772,14.635627530364374,2989.7900000000004,0,Bajo,Enviar descuentos
15681.0,2010-05-24 14:18:00,2011-11-14 16:30:00,88,2989.7,17.966666666666665,33.97386363636363,4.8979591836734695,2989.6999999999994,0,Bajo,Enviar descuentos
12374.0,2010-04-30 14:01:00,2011-11-14 15:37:00,83,2989.2200000000003,18.766666666666666,36.01469879518073,4.422735346358793,2989.2200000000007,0,Bajo,Enviar descuentos
18241.0,2010-04-01 11:55:00,2011-11-30 12:10:00,159,2986.99,20.266666666666666,18.78610062893081,7.845394736842105,2986.989999999999,0,Bajo,Enviar descuentos
15329.0,2009-12-14 12:18:00,2011-10-31 15:36:00,155,2984.33,22.866666666666667,19.25374193548387,6.778425655976676,2984.3299999999995,0,Bajo,Enviar descuentos
14544.0,2010-08-26 16:00:00,2011-11-15 15:06:00,192,2982.43,14.833333333333334,15.533489583333331,12.9438202247191,2982.43,0,Bajo,Enviar descuentos
